1027685	1029337	F	Rv0922
1029513	1030577	R	Rv0923c
1030578	1031864	R	Rv0924c
1031896	1032633	R	Rv0925c
1032710	1033786	R	Rv0926c
1033840	1034631	R	Rv0927c
1034903	1036015	F	Rv0928
1036028	1037002	F	Rv0929
1036999	1037925	F	Rv0930
1037920	1039914	R	Rv0931c
1039936	1041048	R	Rv0932c
1041264	1042094	F	Rv0933
1042115	1043239	F	Rv0934
1043299	1044315	F	Rv0935
1044317	1045222	F	Rv0936
1045199	1046020	R	Rv0937c
1046136	1048415	F	Rv0938
1048412	1050346	F	Rv0939
1050593	1051459	R	Rv0940c
1051544	1052317	R	Rv0941c
1052360	1052638	F	Rv0942
1052696	1053736	R	Rv0943c
1053765	1054241	F	Rv0944
1054247	1055008	F	Rv0945
1055024	1056685	R	Rv0946c
1057300	1057530	R	Rv0947c
1057646	1057963	R	Rv0948c
1058260	1060575	F	Rv0949
1060656	1061654	R	Rv0950c
1061964	1063127	F	Rv0951
1063140	1064051	F	Rv0952
1064114	1064962	R	Rv0953c
1065127	1066038	F	Rv0954
1066078	1067445	F	Rv0955
1067561	1068208	F	Rv0956
1068205	1069776	F	Rv0957
1069883	1071262	F	Rv0958
1071255	1073273	F	Rv0959
1073327	1073548	F	Rv0959A
1073545	1073928	F	Rv0960
1074074	1074421	F	Rv0961
1074440	1075114	R	Rv0962c
1075297	1076097	R	Rv0963c
1076196	1076678	R	Rv0964c
1076778	1077197	R	Rv0965c
1077233	1077835	R	Rv0966c
1077975	1078334	F	Rv0967
1078391	1078687	F	Rv0968
1078743	1081055	F	Rv0969
1081052	1081684	F	Rv0970
1081775	1082584	R	Rv0971c
1082584	1083750	R	Rv0972c
1083747	1085750	R	Rv0973c
1085756	1087345	R	Rv0974c
1087348	1088496	R	Rv0975c
1088493	1090175	R	Rv0976c
1090373	1093144	F	Rv0977
1093361	1094356	R	Rv0978c
1094670	1094864	R	Rv0979c
1094886	1095059	F	Rv0979A
1095078	1096451	R	Rv0980c
1096822	1097508	F	Rv0981
1097508	1099022	F	Rv0982
1099066	1100460	F	Rv0983
1100460	1101005	F	Rv0984
1101025	1101480	R	Rv0985c
1101803	1102549	F	Rv0986
1102542	1105109	F	Rv0987
1105116	1106276	F	Rv0988
1106405	1107382	R	Rv0989c
1107443	1108099	R	Rv0990c
1108172	1108504	R	Rv0991c
1108578	1109171	R	Rv0992c
1109272	1110192	F	Rv0993
1110269	1111549	F	Rv0994
1111612	1112223	F	Rv0995
1112384	1113460	F	Rv0996
1113511	1113583	F	Rvnt15
1113861	1114112	F	Rv0997a
1114293	1114724	F	Rv0997
1114748	1115749	F	Rv0998
1115767	1116525	F	Rv0999
1116531	1117148	R	Rv1000c
1117185	1118393	F	Rv1001
1118428	1119939	R	Rv1002c
1120022	1120879	F	Rv1003
1120889	1122148	R	Rv1004c
1122222	1123598	R	Rv1005c
1123714	1125417	F	Rv1006
1125444	1127003	R	Rv1007c
1127089	1127883	F	Rv1008
1128091	1129179	F	Rv1009
1129152	1130105	F	Rv1010
1130191	1131111	F	Rv1011
1131128	1131421	F	Rv1012
1131625	1133259	F	Rv1013
1133333	1133908	R	Rv1014c
1133921	1134568	R	Rv1015c
1134785	1135465	R	Rv1016c
1135501	1136481	R	Rv1017c
1136573	1138060	R	Rv1018c
1138076	1138147	R	Rvnt16
1138315	1138908	F	Rv1019
1138967	1142671	F	Rv1020
1142671	1143648	F	Rv1021
1143736	1144467	F	Rv1022
1144564	1145853	F	Rv1023
1145858	1146544	F	Rv1024
1146561	1147028	F	Rv1025
1147019	1147978	F	Rv1026
1148427	1149107	R	Rv1027c
1149104	1151686	R	Rv1028c
1151920	1152012	F	Rv1028A
1152012	1153727	F	Rv1029
1153724	1155853	F	Rv1030
1155853	1156422	F	Rv1031
1156426	1157955	R	Rv1032c
1157963	1158736	R	Rv1033c
1158918	1159307	R	Rv1034c
1159375	1160061	R	Rv1035c
1160095	1160433	R	Rv1036c
1160544	1160828	R	Rv1037c
1160855	1161151	R	Rv1038c
1161297	1162472	R	Rv1039c
1162549	1163376	R	Rv1040c
1164572	1165435	R	Rv1041c
1165092	1165499	R	Rv1042c
1165781	1166806	R	Rv1043c
1167053	1167676	F	Rv1044
1167673	1168554	F	Rv1045
1168704	1169228	R	Rv1046c
1169423	1170670	F	Rv1047
1171038	1172153	R	Rv1048c
1172386	1172832	F	Rv1049
1172881	1173786	F	Rv1050
1173945	1174700	R	Rv1051c
1175723	1176112	F	Rv1052
1176011	1176286	R	Rv1053c
1176928	1177242	F	Rv1054
1177239	1177373	F	Rv1055
1177396	1177469	F	Rvnt17
1177628	1178392	F	Rv1056
1179396	1180577	F	Rv1057
1180684	1182315	F	Rv1058
1182391	1183455	F	Rv1059
1183508	1183981	F	Rv1060
1184015	1184878	F	Rv1061
1184883	1185740	F	Rv1062
1185741	1186823	R	Rv1063c
1186904	1187323	R	Rv1064c
1187435	1188001	F	Rv1065
1187998	1188393	F	Rv1066
1188421	1190424	R	Rv1067c
1190757	1192148	R	Rv1068c
1192510	1194273	R	Rv1069c
1194270	1195043	R	Rv1070c
1195055	1196092	R	Rv1071c
1196279	1197115	F	Rv1072
1197231	1198082	F	Rv1073
1198156	1199373	R	Rv1074c
1199426	1200370	R	Rv1075c
1200767	1201660	F	Rv1076
1201717	1203111	F	Rv1077
1203313	1204035	F	Rv1078
1204067	1205233	F	Rv1079
1205304	1205798	R	Rv1080c
1205984	1206418	R	Rv1081c
1206520	1207386	F	Rv1082
1207383	1207649	F	Rv1083
1207636	1209657	F	Rv1084
1209756	1210484	R	Rv1085c
1210595	1211383	F	Rv1086
1211560	1213863	F	Rv1087
1214040	1214360	F	Rv1087A
1214513	1214947	F	Rv1088
1214769	1215131	F	Rv1089
1215225	1215407	F	Rv1088a
1215517	1215621	F	Rv1089A
1215599	1216054	F	Rv1090
1216469	1219030	F	Rv1091
1219248	1220186	R	Rv1092c
1220388	1220487	R	RVnc0034
1220574	1221854	F	Rv1093
1221959	1222786	F	Rv1094
1222997	1224298	F	Rv1095
1224385	1225260	F	Rv1096
1225263	1226144	R	Rv1097c
1226141	1227565	R	Rv1098c
1227596	1228684	R	Rv1099c
1228683	1229384	F	Rv1100
1229391	1230548	R	Rv1101c
1230660	1230971	R	Rv1102c
1230971	1231291	R	Rv1103c
1231301	1231990	F	Rv1104
1232311	1232826	F	Rv1105
1232844	1233956	R	Rv1106c
1233966	1234223	R	Rv1107c
1234213	1235460	R	Rv1108c
1235457	1236095	R	Rv1109c
1236185	1237192	F	Rv1110
1237209	1238192	R	Rv1111c
1238255	1239328	F	Rv1112
1239416	1239613	F	Rv1113
1239610	1239984	F	Rv1114
1240187	1240885	F	Rv1115
1241003	1241188	F	Rv1116
1241115	1241390	R	Rv1116A
1241633	1241956	F	Rv1117
1241971	1242831	R	Rv1118c
1242864	1243013	R	Rv1119c
1243010	1243504	R	Rv1120c
1243707	1245107	F	Rv1121
1245129	1246151	F	Rv1122
1246144	1247052	R	Rv1123c
1247127	1248077	F	Rv1124
1248082	1249326	F	Rv1125
1249330	1249935	R	Rv1126c
1249932	1251404	R	Rv1127c
1251617	1252972	R	Rv1128c
1253074	1254534	R	Rv1129c
1254555	1256135	F	Rv1130
1256132	1257313	F	Rv1131
1257325	1259055	F	Rv1132
1259067	1261346	R	Rv1133c
1261922	1262158	F	Rv1134
1262272	1264128	R	Rv1135c
1264314	1264556	F	Rv1135A
1264606	1264947	F	Rv1136
1265034	1265438	F	Rv1138a
1265087	1265455	R	Rv1137c
1265472	1266488	R	Rv1138c
1266485	1266985	R	Rv1139c
1267347	1268195	F	Rv1140
1268203	1269009	R	Rv1141c
1269152	1269958	R	Rv1142c
1270062	1271144	F	Rv1143
1271156	1271908	F	Rv1144
1272423	1273334	F	Rv1145
1273355	1274767	F	Rv1146
1274900	1275550	F	Rv1147
1276300	1277748	R	Rv1148c
1277893	1278300	F	Rv1149
1278269	1278820	F	Rv1150
1278904	1279617	R	Rv1151c
1279655	1280020	F	Rv1152
1279998	1280846	R	Rv1153c
1280843	1281484	R	Rv1154c
1281429	1281872	F	Rv1155
1282030	1282218	F	Rv1155a
1282306	1282893	F	Rv1156
1283056	1284171	R	Rv1157c
1283693	1283815	F	RVnc0012
1284179	1284862	R	Rv1158c
1284992	1286287	F	Rv1159
1286284	1286568	R	Rv1159A
1286595	1287020	F	Rv1160
1287328	1291026	F	Rv1161
1291065	1292741	F	Rv1162
1292798	1293403	F	Rv1163
1293406	1294146	F	Rv1164
1294168	1296054	F	Rv1165
1296152	1298059	F	Rv1166
1298087	1298692	R	Rv1167c
1298764	1299804	R	Rv1168c
1299822	1300124	R	Rv1169c
1300304	1301215	F	Rv1170
1301307	1301747	F	Rv1171
1301755	1302681	R	Rv1172c
1302931	1305501	F	Rv1173
1305669	1306001	R	Rv1174c
1306202	1308226	R	Rv1175c
1308223	1308792	R	Rv1176c
1309005	1309331	F	Rv1177
1309364	1310452	F	Rv1178
1310480	1313299	R	Rv1179c
1313725	1315191	F	Rv1180
1315234	1319982	F	Rv1181
1320035	1321453	F	Rv1182
1321520	1324528	F	Rv1183
1324532	1325611	R	Rv1184c
1325776	1327512	R	Rv1185c
1327689	1329305	R	Rv1186c
1329390	1331021	F	Rv1187
1331021	1332010	F	Rv1188
1332092	1332964	F	Rv1189
1332980	1333858	F	Rv1190
1333931	1334845	F	Rv1191
1334927	1335754	F	Rv1192
1335794	1337215	F	Rv1193
1337248	1338513	R	Rv1194c
1339003	1339302	F	Rv1195
1339349	1340524	F	Rv1196
1340659	1340955	F	Rv1197
1341006	1341290	F	Rv1198
1341358	1342605	R	Rv1199c
1342942	1344219	F	Rv1200
1344216	1345169	R	Rv1201c
1345260	1346324	F	Rv1202
1346321	1346905	R	Rv1203c
1346936	1348624	R	Rv1204c
1348719	1349282	F	Rv1205
1349332	1351125	F	Rv1206
1351191	1352147	F	Rv1207
1352144	1353118	F	Rv1208
1353157	1353525	F	Rv1209
1353522	1354136	F	Rv1210
1354243	1354470	F	Rv1211
1354498	1355661	R	Rv1212c
1355836	1357050	F	Rv1213
1357293	1357625	R	Rv1214c
1357759	1359444	R	Rv1215c
1359472	1360146	R	Rv1216c
1360155	1361801	R	Rv1217c
1361798	1362733	R	Rv1218c
1362723	1363361	R	Rv1219c
1363503	1364150	R	Rv1220c
1364413	1365186	F	Rv1221
1365344	1365808	F	Rv1222
1365875	1367461	F	Rv1223
1367463	1367858	F	Rv1224
1367891	1368721	R	Rv1225c
1368832	1370295	R	Rv1226c
1370292	1370825	R	Rv1227c
1370920	1371477	F	Rv1228
1371529	1371702	F	Rv1228a
1371777	1372949	R	Rv1229c
1372962	1374197	R	Rv1230c
1374322	1374864	R	Rv1231c
1374861	1376168	R	Rv1232c
1376230	1376826	R	Rv1233c
1376976	1377503	F	Rv1234
1377524	1378930	F	Rv1235
1378927	1379850	F	Rv1236
1379855	1380679	F	Rv1237
1380684	1381865	F	Rv1238
1381942	1383042	R	Rv1239c
1383213	1384202	F	Rv1240
1384278	1384538	F	Rv1241
1384535	1384966	F	Rv1242
1384989	1386677	R	Rv1243c
1386857	1387717	F	Rv1244
1387798	1388628	R	Rv1245c
1388685	1388978	R	Rv1246c
1388975	1389244	R	Rv1247c
1389357	1393052	R	Rv1248c
1393194	1393982	R	Rv1249c
1394179	1395918	F	Rv1250
1395821	1399240	R	Rv1251c
1399296	1399904	R	Rv1252c
1399970	1401661	F	Rv1253
1401658	1402809	F	Rv1254
1402778	1403386	R	Rv1255c
1403386	1404603	R	Rv1256c
1404717	1406084	R	Rv1257c
1406081	1407340	R	Rv1258c
1407339	1408238	F	Rv1259
1408240	1409358	F	Rv1260
1409484	1409933	R	Rv1261c
1409938	1410372	R	Rv1262c
1410431	1411819	F	Rv1263
1411894	1413087	F	Rv1264
1413094	1413224	R	RVnc0013
1413260	1413940	F	Rv1265
1413960	1415840	R	Rv1266c
1416181	1417347	R	Rv1267c
1417658	1418356	R	Rv1268c
1418579	1418953	R	Rv1269c
1419014	1419748	R	Rv1270c
1419961	1420302	R	Rv1271c
1420410	1422305	R	Rv1272c
1422302	1424050	R	Rv1273c
1424197	1424754	F	Rv1274
1424751	1425293	F	Rv1275
1425438	1425914	R	Rv1276c
1426164	1427417	F	Rv1277
1427414	1430041	F	Rv1278
1430062	1431648	F	Rv1279
1431665	1433440	R	Rv1280c
1433433	1435271	R	Rv1281c
1435268	1436143	R	Rv1282c
1436140	1437117	R	Rv1283c
1437324	1437815	F	Rv1284
1437909	1438907	F	Rv1285
1438907	1440751	F	Rv1286
1440805	1441290	F	Rv1287
1441348	1442718	F	Rv1288
1442767	1443399	F	Rv1289
1443482	1445047	R	Rv1290c
1445058	1445372	F	Rv1290A
1445499	1445834	R	Rv1291c
1446193	1446265	R	Rvnt18
1446379	1448031	F	Rv1292
1448028	1449371	F	Rv1293
1449375	1450700	F	Rv1294
1450697	1451779	F	Rv1295
1451997	1452947	F	Rv1296
1453204	1455012	F	Rv1297
1455163	1455405	F	Rv1298
1455495	1456568	F	Rv1299
1456565	1457542	F	Rv1300
1457558	1458211	F	Rv1301
1458295	1459509	F	Rv1302
1459766	1460251	F	Rv1303
1460244	1460996	F	Rv1304
1461045	1461290	F	Rv1305
1461321	1461836	F	Rv1306
1461843	1463183	F	Rv1307
1463228	1464877	F	Rv1308
1464884	1465801	F	Rv1309
1465841	1467301	F	Rv1310
1467315	1467680	F	Rv1311
1467688	1468131	F	Rv1312
1468171	1469505	R	Rv1313c
1469671	1470252	R	Rv1314c
1470321	1471577	F	Rv1315
1471619	1471742	F	RVnc0021
1471846	1473382	F	Rvnr01
1473658	1476795	F	Rvnr02
1476899	1477013	F	Rvnr03
1477134	1477631	R	Rv1316c
1477628	1479118	R	Rv1317c
1479199	1480824	R	Rv1318c
1480894	1482501	R	Rv1319c
1482514	1484217	R	Rv1320c
1484279	1484959	F	Rv1321
1484982	1485278	F	Rv1322
1485313	1485771	R	Rv1322A
1485862	1487031	F	Rv1323
1487161	1488075	F	Rv1324
1488154	1489965	R	Rv1325c
1490117	1492312	R	Rv1326c
1492320	1494425	R	Rv1327c
1494564	1497155	F	Rv1328
1497195	1499189	R	Rv1329c
1499213	1500559	R	Rv1330c
1500661	1500966	F	Rv1331
1500926	1501582	F	Rv1332
1501599	1502633	F	Rv1333
1502641	1503081	F	Rv1334
1503103	1503384	F	Rv1335
1503394	1504365	F	Rv1336
1504356	1505078	F	Rv1337
1505075	1505890	F	Rv1338
1505917	1506738	F	Rv1339
1506755	1507534	F	Rv1340
1507573	1508187	F	Rv1341
1508184	1508546	R	Rv1342c
1508543	1508923	R	Rv1343c
1508968	1509288	F	Rv1344
1509281	1510846	F	Rv1345
1510846	1512006	F	Rv1346
1511973	1512605	R	Rv1347c
1512728	1512811	F	Rvnt19
1513047	1515626	F	Rv1348
1515623	1517362	F	Rv1349
1517491	1518234	F	Rv1350
1518231	1518560	F	Rv1351
1518763	1519134	F	Rv1352
1519200	1519985	R	Rv1353c
1520005	1521876	R	Rv1354c
1521885	1524032	R	Rv1355c
1524029	1524820	R	Rv1356c
1525293	1526216	R	Rv1357c
1526612	1530091	F	Rv1358
1530173	1530925	F	Rv1359
1531348	1532370	F	Rv1360
1532443	1533633	R	Rv1361c
1533948	1534610	R	Rv1362c
1534607	1535392	R	Rv1363c
1535417	1535716	R	RVnc0015
1535683	1537644	R	Rv1364c
1537783	1538169	R	Rv1365c
1538390	1539211	F	Rv1366
1539180	1539440	F	Rv1366A
1539512	1540645	R	Rv1367c
1541020	1541805	F	Rv1368
1541994	1542980	R	Rv1369c
1542929	1543255	R	Rv1370c
1543359	1544828	F	Rv1371
1544825	1546006	F	Rv1372
1546012	1546992	F	Rv1373
1547072	1547530	R	Rv1374c
1547129	1547268	F	RVnc0035
1547832	1549151	F	Rv1375
1549148	1550641	F	Rv1376
1550579	1551217	R	Rv1377c
1551228	1552655	R	Rv1378c
1552654	1553235	F	Rv1379
1553232	1554191	F	Rv1380
1554188	1555480	F	Rv1381
1555477	1555974	F	Rv1382
1555971	1557101	F	Rv1383
1557101	1560448	F	Rv1384
1560445	1561269	F	Rv1385
1561464	1561772	F	Rv1386
1561769	1563388	F	Rv1387
1563694	1564266	F	Rv1388
1564401	1565027	F	Rv1389
1565093	1565425	F	Rv1390
1565441	1566697	F	Rv1391
1566825	1568036	F	Rv1392
1568109	1569587	R	Rv1393c
1569584	1570969	R	Rv1394c
1571047	1572081	F	Rv1395
1572127	1573857	R	Rv1396c
1574112	1574513	R	Rv1397c
1574510	1574767	R	Rv1398c
1574850	1575809	R	Rv1399c
1575834	1576796	R	Rv1400c
1576930	1577532	F	Rv1401
1577613	1579580	F	Rv1402
1579598	1580422	R	Rv1403c
1580591	1581073	F	Rv1404
1581145	1581969	R	Rv1405c
1582166	1583104	F	Rv1406
1583101	1584474	F	Rv1407
1584499	1585197	F	Rv1408
1585194	1586213	F	Rv1409
1586210	1587766	R	Rv1410c
1587772	1588482	R	Rv1411c
1588567	1589172	F	Rv1412
1589386	1589901	F	Rv1413
1589891	1590292	F	Rv1414
1590397	1591674	F	Rv1415
1591671	1592153	F	Rv1416
1592150	1592614	F	Rv1417
1592639	1593325	F	Rv1418
1593505	1593978	F	Rv1419
1594042	1595982	F	Rv1420
1595979	1596884	F	Rv1421
1596881	1597909	F	Rv1422
1597906	1598883	F	Rv1423
1598893	1599654	R	Rv1424c
1599658	1601037	F	Rv1425
1601059	1602321	R	Rv1426c
1602321	1603928	R	Rv1427c
1603932	1604759	R	Rv1428c
1604878	1606146	F	Rv1429
1606386	1607972	F	Rv1430
1608083	1609852	F	Rv1431
1609849	1611270	F	Rv1432
1611434	1612249	F	Rv1433
1612256	1612393	F	Rv1434
1612342	1612950	R	Rv1435c
1613307	1614326	F	Rv1436
1614329	1615567	F	Rv1437
1615564	1616349	F	Rv1438
1616961	1617386	R	Rv1439c
1617837	1618070	F	Rv1440
1618209	1619684	R	Rv1441c
1619791	1622091	F	Rv1442
1622207	1622692	R	Rv1443c
1623287	1623697	R	Rv1444c
1623714	1624457	R	Rv1445c
1624454	1625365	R	Rv1446c
1625418	1626962	R	Rv1447c
1626959	1628080	R	Rv1448c
1628097	1630199	R	Rv1449c
1630638	1634627	R	Rv1450c
1635029	1635955	F	Rv1451
1636004	1638229	R	Rv1452c
1638381	1639646	F	Rv1453
1639674	1640660	R	Rv1454c
1640680	1641543	F	Rv1455
1641493	1642425	R	Rv1456c
1642537	1643322	R	Rv1457c
1643319	1644260	R	Rv1458c
1644363	1646138	R	Rv1459c
1646186	1646992	F	Rv1460
1646989	1649529	F	Rv1461
1649526	1650719	F	Rv1462
1650716	1651516	F	Rv1463
1651518	1652771	F	Rv1464
1652768	1653256	F	Rv1465
1653231	1653578	F	Rv1466
1653673	1655502	R	Rv1467c
1655609	1656721	R	Rv1468c
1656963	1658936	F	Rv1469
1658980	1659354	F	Rv1470
1659370	1659741	F	Rv1471
1659763	1660620	F	Rv1472
1660656	1662284	F	Rv1473
1662381	1662572	F	Rv1473A
1662641	1663204	R	Rv1474c
1663215	1666046	R	Rv1475c
1666204	1666764	F	Rv1476
1666990	1668408	F	Rv1477
1668419	1669144	F	Rv1478
1669283	1670416	F	Rv1479
1670413	1671366	F	Rv1480
1671377	1672384	F	Rv1481
1672457	1673299	R	Rv1482c
1673440	1674183	F	Rv1483
1674202	1675011	F	Rv1484
1675017	1676051	F	Rv1485
1676017	1676883	R	Rv1486c
1676941	1677375	F	Rv1487
1677397	1678542	F	Rv1488
1678552	1678908	F	Rv1489
1678942	1679172	F	Rv1489A
1679322	1680629	F	Rv1490
1681208	1681966	R	Rv1491c
1682157	1684004	F	Rv1492
1684005	1686257	F	Rv1493
1686271	1686573	F	Rv1494
1686570	1686887	F	Rv1495
1686884	1687888	F	Rv1496
1687941	1689230	F	Rv1497
1689303	1689920	R	Rv1498c
1690134	1690346	R	Rv1498A
1690407	1690805	F	Rv1499
1690850	1691878	F	Rv1500
1691890	1692711	F	Rv1501
1692924	1693823	F	Rv1502
1693996	1695144	R	Rv1503c
1694545	1695144	R	Rv1504c
1695281	1695946	R	Rv1505c
1695943	1696443	R	Rv1506c
1696727	1697422	R	Rv1507c
1697356	1697859	F	Rv1507A
1698095	1699894	R	Rv1508c
1699866	1700228	F	Rv1508A
1700212	1701093	F	Rv1509
1701295	1702593	F	Rv1510
1703074	1704096	F	Rv1511
1704093	1705061	F	Rv1512
1705058	1705789	F	Rv1513
1705807	1706595	R	Rv1514c
1706630	1707526	R	Rv1515c
1707529	1708539	R	Rv1516c
1708871	1709635	F	Rv1517
1709644	1710603	F	Rv1518
1710733	1711002	F	Rv1519
1711028	1712068	F	Rv1520
1712302	1714053	F	Rv1521
1714172	1717612	R	Rv1522c
1717653	1718696	F	Rv1523
1718726	1719970	F	Rv1524
1720017	1720802	F	Rv1525
1720780	1722060	R	Rv1526c
1722083	1728409	R	Rv1527c
1728953	1729450	R	Rv1528c
1729502	1731256	F	Rv1529
1731373	1732476	F	Rv1530
1732473	1733039	F	Rv1531
1733116	1733550	R	Rv1532c
1733610	1734737	F	Rv1533
1734734	1735411	F	Rv1534
1735976	1736212	F	Rv1535
1736519	1739644	F	Rv1536
1739856	1741247	F	Rv1537
1741212	1742192	R	Rv1538c
1742244	1742852	F	Rv1539
1742845	1743771	F	Rv1540
1743778	1744371	R	Rv1541c
1744426	1744836	R	Rv1542c
1745064	1746089	F	Rv1543
1746094	1746897	F	Rv1544
1746919	1747146	F	Rv1545
1747195	1747626	F	Rv1546
1747694	1751248	F	Rv1547
1751297	1753333	R	Rv1548c
1753510	1754037	F	Rv1549
1753716	1755431	F	Rv1550
1755445	1757310	F	Rv1551
1757681	1759432	F	Rv1552
1759435	1760178	F	Rv1553
1760175	1760555	F	Rv1554
1760552	1760929	F	Rv1555
1760997	1761605	F	Rv1556
1761744	1762937	F	Rv1557
1762947	1763393	F	Rv1558
1763428	1764717	F	Rv1559
1764755	1764973	F	Rv1560
1764979	1765383	F	Rv1561
1765400	1767142	R	Rv1562c
1767135	1769432	R	Rv1563c
1769436	1771601	R	Rv1564c
1771640	1773829	R	Rv1565c
1773928	1774620	R	Rv1566c
1774860	1775144	R	Rv1567c
1775392	1776705	F	Rv1568
1776702	1777862	F	Rv1569
1777859	1778539	F	Rv1570
1778539	1779048	F	Rv1571
1779194	1779298	R	Rv1572c
1779314	1779724	F	Rv1573
1779930	1780241	F	Rv1574
1780199	1780699	F	Rv1575
1780643	1782064	R	Rv1576c
1782072	1782584	R	Rv1577c
1782758	1783228	R	Rv1578c
1783309	1783623	R	Rv1579c
1783620	1783892	R	Rv1580c
1783906	1784301	R	Rv1581c
1784497	1785912	R	Rv1582c
1785912	1786310	R	Rv1583c
1786307	1786528	R	Rv1584c
1786584	1787099	R	Rv1585c
1787096	1788505	R	Rv1586c
1788162	1789163	R	Rv1587c
1789168	1789836	R	Rv1588c
1790284	1791333	F	Rv1589
1791334	1791573	F	Rv1590
1791570	1792235	F	Rv1591
1792400	1793740	R	Rv1592c
1793997	1794707	R	Rv1593c
1794756	1795805	F	Rv1594
1795805	1797388	F	Rv1595
1797388	1798245	F	Rv1596
1798294	1799052	F	Rv1597
1799073	1799483	R	Rv1598c
1799583	1800899	F	Rv1599
1800896	1802038	F	Rv1600
1802035	1802667	F	Rv1601
1802664	1803284	F	Rv1602
1803294	1804031	F	Rv1603
1804039	1804851	F	Rv1604
1804853	1805656	F	Rv1605
1805653	1806000	F	Rv1606
1806181	1807263	F	Rv1607
1807298	1807762	R	Rv1608c
1807903	1809453	F	Rv1609
1809443	1810150	F	Rv1610
1810240	1811058	F	Rv1611
1811127	1812359	F	Rv1612
1812359	1813171	F	Rv1613
1813171	1814577	F	Rv1614
1815253	1815693	F	Rv1615
1815683	1816081	F	Rv1616
1816189	1817607	F	Rv1617
1817615	1818517	F	Rv1618
1818575	1820029	F	Rv1619
1819963	1821693	R	Rv1620c
1821690	1823273	R	Rv1621c
1823360	1824400	R	Rv1622c
1824430	1825887	R	Rv1623c
1825998	1826585	R	Rv1624c
1826614	1827945	R	Rv1625c
1828015	1828088	R	Rvnt20
1828180	1828797	F	Rv1626
1828865	1830073	R	Rv1627c
1830070	1830561	R	Rv1628c
1830665	1833379	F	Rv1629
1833542	1834987	F	Rv1630
1835013	1836236	F	Rv1631
1836387	1836830	R	Rv1632c
1837075	1839171	F	Rv1633
1839168	1840583	F	Rv1634
1840572	1842242	R	Rv1635c
1842451	1842891	F	Rv1636
1842898	1843692	R	Rv1637c
1843741	1846659	F	Rv1638
1846716	1846973	R	Rv1638A
1846989	1848458	R	Rv1639c
1848517	1852035	R	Rv1640c
1852273	1852878	F	Rv1641
1852928	1853122	F	Rv1642
1853184	1853573	F	Rv1643
1853606	1854388	F	Rv1644
1854399	1855454	R	Rv1645c
1855764	1856696	F	Rv1646
1856774	1857724	F	Rv1647
1857731	1858537	F	Rv1648
1858733	1859758	F	Rv1649
1859758	1862253	F	Rv1650
1862347	1865382	R	Rv1651c
1865576	1866634	F	Rv1652
1866631	1867845	F	Rv1653
1867842	1868726	F	Rv1654
1868723	1869925	F	Rv1655
1869922	1870845	F	Rv1656
1870842	1871354	F	Rv1657
1871363	1872559	F	Rv1658
1872639	1874051	F	Rv1659
1874160	1875221	F	Rv1660
1875304	1881684	F	Rv1661
1881704	1886512	F	Rv1662
1886512	1888020	F	Rv1663
1888026	1891079	F	Rv1664
1891226	1892287	F	Rv1665
1892270	1893562	R	Rv1666c
1893577	1895342	R	Rv1667c
1894224	1895342	R	Rv1668c
1895725	1896087	F	Rv1669
1896120	1896467	F	Rv1670
1896475	1896867	F	Rv1671
1896876	1898207	R	Rv1672c
1898300	1899232	R	Rv1673c
1899260	1899916	R	Rv1674c
1900241	1900975	R	Rv1675c
1901047	1901751	F	Rv1676
1901748	1902296	F	Rv1677
1902397	1903299	F	Rv1678
1903299	1904420	F	Rv1679
1904429	1905253	F	Rv1680
1905250	1906242	F	Rv1681
1906403	1907320	F	Rv1682
1907594	1910593	F	Rv1683
1910586	1910810	F	Rv1684
1910776	1911399	R	Rv1685c
1911401	1912081	R	Rv1686c
1912153	1912920	R	Rv1687c
1912979	1913590	F	Rv1688
1913602	1914876	F	Rv1689
1914962	1915190	R	RVnc0010
1915527	1915910	F	Rv1690
1915949	1916701	F	Rv1691
1916698	1917759	F	Rv1692
1917756	1917932	F	Rv1693
1917940	1918746	F	Rv1694
1918746	1919669	F	Rv1695
1919683	1921446	F	Rv1696
1921542	1922723	F	Rv1697
1922745	1923689	F	Rv1698
1923829	1925589	F	Rv1699
1925582	1926205	F	Rv1700
1926202	1927137	F	Rv1701
1927211	1928575	R	Rv1702c
1929131	1929880	R	Rv1703c
1929786	1931456	R	Rv1704c
1931497	1932654	R	Rv1705c
1932694	1933878	R	Rv1706c
1934482	1934649	R	Rv1706A
1934882	1936342	F	Rv1707
1936360	1937316	F	Rv1708
1937313	1938149	F	Rv1709
1938146	1938841	F	Rv1710
1938838	1939602	F	Rv1711
1939599	1940291	F	Rv1712
1940288	1941679	F	Rv1713
1941853	1942665	F	Rv1714
1942659	1943573	F	Rv1715
1943576	1944406	F	Rv1716
1944406	1944756	F	Rv1717
1944809	1945627	F	Rv1718
1945641	1946420	F	Rv1719
1946613	1946686	F	Rvnt21
1947030	1947419	R	Rv1720c
1947416	1947643	R	Rv1721c
1947861	1949345	F	Rv1722
1949342	1950589	F	Rv1723
1950632	1951051	R	Rv1724c
1951041	1951751	R	Rv1725c
1951852	1953237	F	Rv1726
1952291	1952503	R	RVnc0047
1953270	1953839	F	Rv1727
1953864	1954634	R	Rv1728c
1954631	1955569	R	Rv1729c
1955692	1957245	R	Rv1730c
1957677	1959233	F	Rv1731
1959243	1959791	R	Rv1732c
